"id","l3","rooms","bathrooms","surface_total","surface_covered","price","property_type"
"hZ4gsbQEUy5p6gjt/vjd/g==","Paternal",3,1,74,66,217883,"Departamento"
"kGk7pVO7cAW4E1OeKYbxtg==","Paternal",3,1,74,66,210238,"Departamento"
"TGfbpJWJ02FocK8XL/32Vg==","Paternal",3,1,74,66,214060,"Departamento"
"+9lmKd0+1DNiNnIJ3JytCQ==","Paternal",3,1,74,66,210238,"Departamento"
"LaWmVwxTKURx9LqvXjlMnQ==","Paternal",3,1,74,66,229350,"Departamento"
"nydd2MvhXTi5OG0jUoXmqw==","Paternal",3,1,74,66,236995,"Departamento"
"YaFO6RyE+GY/gF6McpghoA==","Paternal",3,1,74,66,225528,"Departamento"
"r9hqSHsmupkrCJnuwgH96g==","Paternal",3,1,74,66,221705,"Departamento"
"OZ7M1jxGNO0f1e/jlp6MyA==","Paternal",3,1,74,66,221705,"Departamento"
"Iu4XMshrxhQdNk6fBN8DWA==","Paternal",3,1,74,66,225528,"Departamento"
"yXp5BFCTk1XOzWauLmmWWQ==","Paternal",3,1,74,66,225528,"Departamento"
"j4xU4xpUgtJfWSffi5/rkQ==","Paternal",3,1,74,66,225528,"Departamento"
"a6k4jFT6D+B4X1qrvYg9Qg==","Paternal",3,1,74,66,217883,"Departamento"
"Eu0PI6MaTNSLFIONs3Io4A==","Paternal",3,1,74,66,210238,"Departamento"
"XevsKQcTLQM41b9xAU+NFw==","Paternal",3,1,74,66,221705,"Departamento"
"ONcYhZ4w9G0q04e3t9hOQw==","Paternal",3,1,74,66,214060,"Departamento"
"Emus/5kF8NH2IbaXg0+gQA==","Paternal",3,1,74,66,210238,"Departamento"
"xTa/Yq5wbRCcCCUNrRnnvA==","Paternal",3,1,74,66,236995,"Departamento"
"dKblG9Ir8QPnonf/GSTuTQ==","Paternal",3,1,74,66,210238,"Departamento"
"hC7dPOFX6S5AwCvfre8ujA==","Paternal",3,1,74,66,221705,"Departamento"
"XpovP+dTT9I/LQt7dAnM2w==","Paternal",3,1,74,66,214060,"Departamento"
"8Q+W3XDMP+SzzV7v7hgLgg==","Paternal",3,1,74,66,229350,"Departamento"
"jQ7qdoxSMe85a5oxGDrMUg==","Paternal",3,1,74,66,210238,"Departamento"
"ueieaemjzoQptySFH9pPPw==","Paternal",3,1,74,66,217883,"Departamento"
"gTAI3Ru5xrWJXu3ZVrM9ug==","Paternal",3,1,74,66,236995,"Departamento"
"n79EzGPFshsFunid2VwljQ==","Paternal",3,1,74,66,221705,"Departamento"
"kC5AuNAxRYjVdGmS6mX1xw==","Paternal",3,1,74,66,221705,"Departamento"
"shWYs2hec3iQYNLV28UBCA==","Paternal",3,1,74,66,221705,"Departamento"
"UrIr4BMynkxBD7b+YYaFTw==","Paternal",3,1,74,66,221705,"Departamento"
"GqBurbJA6OeGqxL25bdnHg==","Recoleta",3,2,120,113,360000,"Departamento"
"hF6OoKS8xGXX3iHzGLwJWw==","Recoleta",3,2,70,68,245000,"Departamento"
"Ha/A+m+aNndkYocUybxLag==","Recoleta",3,1,75,75,310000,"Departamento"
"eBqr+Ux+TUHOpsGUbUyDrA==","Recoleta",3,1,60,60,135000,"Departamento"
"ioUPTCNC1t2hszFfUT89zQ==","Saavedra",3,1,69,57,178000,"Departamento"
"SY0xGf2RLam3TTETTb8VUw==","Balvanera",3,1,40,40,74000,"Departamento"
"atXgJRvLE9bGe4tUotjNPw==","Balvanera",3,1,58,58,124000,"Departamento"
"x167ZDHKIDqisYcBu4rT3g==","Balvanera",3,1,63,45,129500,"Departamento"
"+qOEAL0U9kHFdTOh9matng==","Caballito",3,1,65,57,149000,"Departamento"
"R3OrY+woJuMWt2bpiC9ivA==","Caballito",3,1,45,45,93000,"Departamento"
"wnZAP6/y2Vs1Tvh7Mt1QXA==","Caballito",3,2,95,87,207000,"Departamento"
"AliJFzla7RSuK3bMp8C8aA==","Caballito",3,1,66,56,158250,"Departamento"
"VrqAJ3S0AvpFdiu9uu1Brg==","Caballito",3,2,72,57,188160,"Departamento"
"lAzawJ5mhGDMnbY+dVhD9Q==","Caballito",3,1,66,56,158500,"Departamento"
"xt6upMMhnTOOPMpmgpIQVg==","Chacarita",3,2,75,64,249000,"Departamento"
"m7GGxzErgYX/vaVpgFO4Zw==","San Telmo",3,1,51,47,95000,"Departamento"
"ZHukohAT6GD/Tv92Pvtahw==","Colegiales",3,2,140,80,275000,"Departamento"
"ZpNVl4HuN9MA8j9vWTjmww==","Barrio Norte",3,2,82,65,335000,"Departamento"
"AGk1rmdmaytGze1Lkw03kA==","Barrio Norte",3,3,83,71,270000,"Departamento"
"e0z8ejvnXbyt3L7CIyFIXA==","Barrio Norte",3,1,142,99,249900,"Departamento"
"d7Up6B2NoaOFBJCAmF+qXA==","Monte Castro",3,2,140,140,360000,"Departamento"
"3lBvRmpE+ON1/C/OOOOK2A==","San Nicolás",3,1,74,65,168000,"Departamento"
"MUcFa544s1SH8GyUfvhWqg==","San Nicolás",3,1,70,60,103000,"Departamento"
"UzdYqRIAmi9aBSZBBhAx0g==","San Nicolás",4,2,105,105,199000,"Departamento"
"9cdO5CKUB4tnT1c7c3yxnQ==","Villa Crespo",3,1,73,70,209000,"Departamento"
"C7No48oc5+dKRNPiFO9aPQ==","Villa Crespo",3,1,62,54,145000,"Departamento"
"qvVj6m2GAPWQc5Zb4AkJww==","Villa Crespo",3,1,54,54,150000,"Departamento"
"P23QObKcc8GvV0D+O5khfQ==","Villa Crespo",3,1,51,51,104000,"Departamento"
"jVrlE0cAeEHYyjfXYDsusQ==","San Cristobal",3,1,54,53,90000,"Departamento"
"6TxD5o8e1P4J4Zzq04xqyQ==","San Cristobal",3,2,122,98,315000,"Departamento"
"CncyhMR5yjw4ok/MXt4B/A==","San Cristobal",3,1,40,40,74000,"Departamento"
"k49WYIBBiQXriRWroFQYXQ==","San Cristobal",3,1,67,60,160000,"Departamento"
"wxyfuM4rFi1jsOKNEg2mBQ==","Villa Urquiza",3,1,62,58,230000,"Departamento"
"KLaHqSOdOfGh7NSPLzUj4Q==","Villa Urquiza",3,2,80,73,268000,"Departamento"
"LR/6+cThPyGgAm8Ok+vawQ==","Villa Santa Rita",3,2,70,61,170000,"Departamento"
"wtsFGWwznJzqXgTrC+GhpA==","Parque Avellaneda",3,1,80,70,145000,"Departamento"
"0EloyOyd35WXO+0ehsapRw==","Almagro",4,5,228,167,269000,"PH"
"ATdhGmbClPHS5klHQQFjNg==","Palermo",4,1,110,80,299000,"PH"
"65Bo7VT3uLY9LCFoW9Y6nQ==","Recoleta",4,1,120,120,345000,"PH"
"n7MifiArk8SRkLgvs+96xQ==","Saavedra",4,1,90,82,250000,"PH"
"yI75FbXrkZZ3ZhEMJ7hM7g==","Balvanera",4,2,125,125,220000,"PH"
"Z1Q7ktkHhuGHjGUkMlAoCQ==","Monserrat",4,1,72,72,139000,"PH"
"0/0x3ujbUXVG/HgxvF5SOQ==","Villa Devoto",4,2,178,160,260000,"PH"
"GEwB8zOmMuTP9I1kebLsEQ==","San Cristobal",4,2,89,89,139000,"PH"
"Gg75T/aA/9kyzPdn7WjQOw==","Villa Urquiza",4,1,60,60,275000,"PH"
"HKzRJ+OJjOGA++MhxCx9XQ==","Villa General Mitre",4,2,180,90,290000,"PH"
"s7oxQ14euv52rOkbGkyNng==","Villa del Parque",4,1,145,110,170000,"Casa"
"GzU3GuVTDYnCa+RhrAFxIg==","Once",4,1,160,150,220000,"Departamento"
"l7LTU8CKz+giQAIpyEsUAg==","Once",4,1,114,110,185000,"Departamento"
"zjDjcRi+/wFd3otimmHlsQ==","Retiro",5,3,133,133,370000,"Departamento"
"fTrDvwW8YD2PuFnKv8wvRQ==","Almagro",4,1,100,100,180000,"Departamento"
"6BbHpco2oCP8Ag1Iquelyg==","Almagro",4,2,124,124,220000,"Departamento"
"2zV1Tpp/k+WcCln05vfEVg==","Almagro",4,2,78,70,184000,"Departamento"
"7dp/9CWR6riqbxRvztEOVw==","Almagro",4,1,98,98,273500,"Departamento"
"9XpNvzrm78w96CvevMm3fg==","Almagro",4,1,100,100,180000,"Departamento"
"gWvcp1WlKVl8tJl4hVdIgg==","Almagro",4,3,102,94,287000,"Departamento"
"F/2GA2bN7vX1bRT2uK0dOA==","Almagro",4,2,103,97,217000,"Departamento"
"XunwW5J+4VssBcEcOwyyvw==","Almagro",4,2,99,95,230000,"Departamento"
"ZM6S8P65hBXmnswRYIwxiQ==","Almagro",4,2,95,85,285000,"Departamento"
"87aQxqU4gcf2DE/jhK5tIg==","Almagro",4,2,101,101,250000,"Departamento"
"mLuZ/Z7JZo/SsS5Xh5XoqA==","Almagro",4,2,78,72,172500,"Departamento"
"V5VqhbTud3li4CU5ooTepA==","Palermo",4,2,103,97,245000,"Departamento"
"JAdw2vSztxNHEPObAsLV2w==","Palermo",4,3,170,130,720000,"Departamento"
"tHMv21x+cOSIJ5yPgdjDvw==","Palermo",4,2,233,233,950000,"Departamento"
"gVFnlSnaGCYhKxOVaoMjwg==","Palermo",4,1,78,75,215000,"Departamento"
"oaBpkGRifx4SXAeq24mmHQ==","Palermo",4,3,100,92,610000,"Departamento"
"Vjo+9medpfiGom2FbaXJag==","Palermo",4,1,72,64,232000,"Departamento"
"ZuB6XhI+Qe7oixIWEuBuhg==","Belgrano",4,2,99,88,378000,"Departamento"
"/Kw//WfrS+lE7pTHywlJLA==","Belgrano",4,1,86,80,248000,"Departamento"
"TSxRJmJHSgqypUwUcWJQDw==","Belgrano",4,3,237,167,527000,"Departamento"
"5HGOk6+qBEFQzCK1OzCX9w==","Belgrano",4,1,90,81,278000,"Departamento"
"dlyMsest5mZUMXvgr7f4pA==","Belgrano",4,4,142,142,490000,"Departamento"
"1SLrfZCx2J4eh6JUNZRd5w==","Belgrano",4,2,115,115,298000,"Departamento"
"IXKctMojhr5eSFf3dzAJ3w==","Belgrano",4,1,66,66,192000,"Departamento"
"/08Cq9qD9xpJikroJI3AIA==","Paternal",4,1,112,96,356965,"Departamento"
"M+z/y0LBTPGiBE8zJtqXVA==","Recoleta",5,2,142,133,520000,"Departamento"
"+hDRVL6Bo6M3BY7X3UkNsA==","Recoleta",4,2,90,85,320000,"Departamento"
"jP9BmXwmRFIb/ihTwsp0dw==","Recoleta",4,2,120,120,370000,"Departamento"
"celsw+hBFVL4Z2aEWz+cKw==","Recoleta",5,2,206,125,615000,"Departamento"
"YUpdSaqaCIGkzGZ+mnlftA==","Recoleta",4,2,152,131,460000,"Departamento"
"Havl3ewF604DXB3D7j85NA==","Recoleta",4,2,79,79,328000,"Departamento"
"daAwWXXNTju3pWMbD1AIZQ==","Recoleta",4,2,85,76,265000,"Departamento"
"KwOo5H/he4nwpzckE7EEnQ==","Saavedra",4,1,65,65,115000,"Departamento"
"ed9oEqIpUkqiamy74y6RQg==","Caballito",4,3,98,98,265000,"Departamento"
"vyULR5qUFkLN/+xJ1QMciQ==","Caballito",4,1,95,87,255000,"Departamento"
"KcKT4a5r7m78slpi/yREEw==","Caballito",4,3,193,164,455000,"Departamento"
"4bXdUbG6bagjuRE3RvGDeg==","Caballito",4,2,95,87,267000,"Departamento"
"oeuDDeP6qGSoI4nQwSFJrg==","Barrio Norte",4,1,128,113,330000,"Departamento"
"7bKUwJOW3d5riBBcF6mBgQ==","Barrio Norte",4,2,142,130,750000,"Departamento"
"N+F4Z4z3QtqbnEP36wnDSg==","Barrio Norte",4,3,115,112,440000,"Departamento"
"2Dixpi90/TSEVvFZ2eGIDw==","Barrio Norte",5,3,133,133,370000,"Departamento"
"HV90vY5izB4i3b96yapEDA==","Villa Crespo",4,2,120,100,275000,"Departamento"
"7oEV17I8CU/y3tsOIJcgdg==","Villa Crespo",4,1,100,100,180000,"Departamento"
"MD5d2tISQRVZT3FCsv2Z6A==","Constitución",3,1,107,107,185000,"Departamento"
"3ggCr3ZaSJOun7+6PA10rg==","San Cristobal",4,2,172,161,245000,"Departamento"
"/5ECCsdKEAvYf16+qQlZ3Q==","Villa Urquiza",4,2,82,75,285000,"Departamento"
"5s+2uycpsG0Yb0Ev/eQI9g==","Parque Centenario",4,1,100,100,180000,"Departamento"
"a6+TG2FQC8hYyK21H4z2xQ==","Parque Centenario",4,3,101,101,250000,"Departamento"
"iDtR2LFdx2iO4upgjMwfyg==","Parque Centenario",4,3,102,94,287000,"Departamento"
"mPsfnlnosRbj7RzEVern6g==","Parque Centenario",4,3,154,150,350000,"Departamento"
"ySrlV+/Hp0X7ruAIUcl2Jw==","Boedo",5,2,130,130,350000,"PH"
"WmojVYCGWpo159o5dI/0Qw==","Balvanera",5,2,130,130,350000,"PH"
"5+ZNCm8SJkFdmmU1/dzXNg==","Villa Crespo",5,2,149,149,270000,"PH"
"L9ZUwV2cx1zczkwhPhz4Iw==","Boedo",5,2,168,168,295000,"Casa"
"2jokvG0zZZzZMoyej5nkJQ==","Flores",5,3,138,128,325000,"Departamento"
"Irlxpy3ZGdspH0DccDiI6A==","Retiro",6,2,191,187,320000,"Departamento"
"wrZHBPnHWW+WnpwVAd34aw==","Retiro",5,1,130,130,320000,"Departamento"
"8Zpon3FBy/qHA0q936soZQ==","Almagro",5,4,200,178,351000,"Departamento"
"+u2pqvLoDnv81DJeGQdUcA==","Belgrano",5,4,240,220,790000,"Departamento"
"YJDcWtNmorKrx6rfaunOwA==","Villa Lugano",5,2,91,91,99800,"Departamento"
"gJf/vUCZ58Lt6WGz1L9yUQ==","Parque Centenario",5,4,200,178,351000,"Departamento"
"6GpJDixCLEtdMC/J+ou9/A==","Almagro",6,2,160,160,265000,"PH"
"CM5tFm+RGyq+mpbGVAAMhw==","Liniers",6,3,180,150,230000,"Casa"
"tXV+4jwp2+2kZXZdIVsZ8w==","Pompeya",7,1,250,250,170000,"Casa"
"+jUPWtHLMgF1VH3zeAdw4w==","Palermo",8,5,240,240,575000,"PH"
"LtVCAjYRUAHQxxmSRrPj4A==","Retiro",1,1,29,28,172044,"Departamento"
"fa7mwoHCoJlWgALa6tj5HA==","Almagro",1,1,34,32,104700,"Departamento"
"V2GVewo+O9wPe0YK7u5h6A==","Almagro",2,1,35,35,105000,"Departamento"
"Az4BedxWliRGhMGcuQzl6A==","Palermo",2,1,45,45,162000,"Departamento"
"j7i5r+oV7Xa/acMnuLYzdw==","Belgrano",1,1,35,31,119000,"Departamento"
"p6NuIi0XAqdLPqZmGeuKuQ==","Belgrano",5,2,155,148,350000,"Departamento"
"HXRQUvjqyRqiwvzOhzRwRg==","Belgrano",1,1,47,47,127000,"Departamento"
"kcEV/LLqhYTLeN6Bs69w3g==","Recoleta",4,2,146,142,330000,"Departamento"
"R/0GjedHO5a2ykTre62afg==","Saavedra",1,1,31,27,1e+05,"Departamento"
"abKwV6q04NH2PMbvyRsSVw==","Caballito",2,2,45,42,123000,"Departamento"
"TsOYeUVoWSHUDWQK29oeVw==","Monserrat",1,1,39,34,95000,"Departamento"
"M8JBbSiUb8YY+G46n7bwhg==","San Telmo",3,1,54,51,129000,"Departamento"
"xlppkezt2GxAU6GFu9wpRQ==","San Telmo",3,2,69,60,185000,"Departamento"
"g1n70skDyLA0vHAAOgTIFw==","San Telmo",3,1,54,52,120000,"Departamento"
"L/nqQxxRm+RAbGgt9sp4RA==","Colegiales",1,1,42,38,130000,"Departamento"
"ONyh1p8IbVkhp7fao8PuWw==","Monte Castro",1,1,46,41,95000,"Departamento"
"uDFsi7guGgBz2MdZu87EzA==","Villa Devoto",1,1,36,31,95000,"Departamento"
"OuMSeBC39dc03HbW6hG9Rw==","Puerto Madero",3,2,131,117,750000,"Departamento"
"GbMKuh0H8Hzql4BdGUmFFQ==","San Cristobal",3,1,65,65,99500,"Departamento"
"wIGXg+koWWiYX9OEWxGTJQ==","Villa Urquiza",3,1,57,52,152000,"Departamento"
"bD2Wlvsqn+9gYjg8W8Eb7A==","Villa Urquiza",1,1,31,27,1e+05,"Departamento"
"5d9SWJODPKdz79LqWp8JjQ==","Villa Urquiza",1,1,31,31,125000,"Departamento"
"xPkgKOunEvL9GnthwFMCoQ==","Villa Urquiza",2,1,42,42,118000,"Departamento"
"rt9O3nBi9LWCGvB3eTUqeQ==","Palermo",1,1,36,32,128000,"Departamento"
"CbAa4N3uElBsCNPVNx7p/Q==","Palermo",1,1,36,32,128000,"Departamento"
"D2QaSc31M+iyeqmdQJ6KQQ==","Villa Urquiza",1,1,40,35,109000,"Departamento"
"XH0k5Paj0mKhEAHcfT/CBw==","Flores",1,1,36,28,85000,"Departamento"
"Ni5dOiyjNnBujr4Alltzlg==","Palermo",1,1,29,29,79000,"Departamento"
"tKo18QH69w6m4DeBLKX0Zw==","Palermo",1,1,28,28,95000,"Departamento"
"UGTxRJLm2mAi6iSTUdGMtQ==","Barrio Norte",1,1,34,29,120000,"Departamento"
"eA2VLIci9ayj1c/V98A9nA==","Barrio Norte",1,1,34,29,130000,"Departamento"
"tV9qB271jIGfGmOMqRWMog==","Barrio Norte",1,1,45,35,170000,"Departamento"
"a7ijuC7gQF5yv3uHjNqO+Q==","Villa Crespo",1,1,44,40,118125,"Departamento"
"T/Z3jeSL2XhLUhp3ZlNQZg==","Parque Centenario",1,1,35,32,98000,"Departamento"
"c46TveXcY/9zIzlcKX1GoA==","Parque Centenario",1,1,35,35,85000,"Departamento"
"qBJK6IjHEJjzgxk3SpK8cg==","Palermo",3,2,78,70,291000,"Departamento"
"DWMcjF1NxWUq6C4K0pWDgg==","Barrio Norte",3,2,127,127,430000,"Departamento"
"x1FdY1lAV0VpUcmZEJFEPg==","Recoleta",1,1,40,40,148000,"Departamento"
"rPvr/6+1iS0mNzFakxHczw==","Palermo",1,1,33,29,1e+05,"Departamento"
"nt7M/PRh/Pz4lrhUzw+30Q==","Palermo",1,1,38,28,88000,"Departamento"
"82X+jJdVS8wXuJA74bAODA==","Palermo",2,1,36,36,175000,"Departamento"
"OzzP3STFG+YjtkvqCmalPw==","Monserrat",1,1,36,32,75000,"Departamento"
"jwB0DphJt8QZzl2vW2vOXw==","Parque Patricios",3,1,58,58,122500,"PH"
"z93AErIRv+DmAHnvj9GX7A==","Flores",7,3,200,200,650000,"Casa"
"HwJvw1UE+qCK7YUKzCRfdQ==","Liniers",5,2,166,150,420000,"Casa"
"UM3BHBpHwSlgIunysmYoeg==","Monserrat",3,2,94,70,180000,"Casa"
"tdQotQ3BCNq/GKE1jaPR1w==","Parque Chacabuco",2,1,80,80,190000,"Casa"
"JCJi3BJnUfyUOYunZ+tOCg==","Villa del Parque",3,1,102,86,229000,"Casa"
"gZe1nM4fmR2CBGkdyeWxDg==","Boedo",5,3,300,250,390000,"Departamento"
"NHDVcorywk6YeT8WjQYbHA==","Flores",2,2,78,65,230000,"Departamento"
"WPTm2huEJFS6qZmjG8CU3Q==","Flores",2,1,71,43,149999,"Departamento"
"iVwV1x8n96HNOIPCjgEmyg==","Palermo",3,1,86,86,270000,"Departamento"
"8uJ/y3BsodP8MWezXB3CfA==","Palermo",2,1,33,33,120000,"Departamento"
"N7vkjLVfyTVEvR0t6tUBBA==","Palermo",2,1,70,70,262000,"Departamento"
"TAI1Ww0LpACbmoSn0GKfRw==","Palermo",5,2,182,178,895000,"Departamento"
"g5K7FVu5cvJrSvr1tYfUdQ==","Palermo",3,1,70,70,199000,"Departamento"
"d61CI+aS7XG1RlGoupcmgQ==","Palermo",1,1,42,38,130000,"Departamento"
"PzBxOR2JA+jgJA3zfJtL9A==","Belgrano",4,2,214,200,550000,"Departamento"
"bwTzhh9V5HQcFPqtPC7bZA==","Belgrano",3,2,76,73,390000,"Departamento"
"UB4W8A9hj6vwVOxDqzGX6w==","Belgrano",3,1,80,75,235000,"Departamento"
"KYTNhgllKYJJ6rNBH8I+Gw==","Belgrano",1,1,85,54,210000,"Departamento"
"AYruEQz62+mAAyx5Ep2YUw==","Belgrano",5,2,183,173,780000,"Departamento"
"SuRPfIL8F2m4lz7dMRKkOQ==","Belgrano",2,1,86,86,237000,"Departamento"
"D8zuntjN7dFuIae4JGa4HQ==","Belgrano",2,1,71,64,270000,"Departamento"
"RhkwhF9O/Ur2hkKcfv1zYQ==","Belgrano",2,1,35,35,113000,"Departamento"
"+eE16W3nuNlUic/7iPqDGw==","Floresta",4,1,88,88,149000,"Departamento"
"v+GlRzd27N7YXk7ypsDyOA==","Recoleta",2,1,66,56,272000,"Departamento"
"00bUO/SFRG80FeUUG0VTfA==","Recoleta",1,1,43,42,160000,"Departamento"
"fj9oxUJuaTgZHLZzRbQW5w==","Recoleta",3,2,142,59,320000,"Departamento"
"en43YFx3dDT2avZtqUAfzA==","Recoleta",3,1,72,72,315000,"Departamento"
"QI/K/ypOjEmI/Q/eErVc3w==","Saavedra",3,1,77,69,275000,"Departamento"
"SSqrX3Ea7ZEbOUuqtZcO4A==","Caballito",3,1,122,85,530000,"Departamento"
"1sXgYHxRrM9r0/ijR/C+zw==","Caballito",3,1,69,64,172000,"Departamento"
"aNmPHuJHbHEMcABRidwLMg==","Caballito",1,1,38,38,120000,"Departamento"
"NrLlN979PwAKM4fOc+X98Q==","Caballito",2,1,41,36,125610,"Departamento"
"RbscJUB3NhmCo8BG/uUkbg==","Caballito",2,1,41,36,125610,"Departamento"
"H0wsPVtWAHV76bYWbLqfnw==","Caballito",1,1,38,38,120000,"Departamento"
"s5YamEpRhA+wcqnMnf70Nw==","Caballito",1,1,43,40,105000,"Departamento"
"c/tfVeqXRNxrii+jIESwZw==","Caballito",1,1,32,27,70000,"Departamento"
"TFKOg//iDZylpZZ2uWg0Cg==","Caballito",1,1,37,37,117000,"Departamento"
"f283yVr4dFx3LoAiNkGuFA==","Caballito",4,1,112,102,260000,"Departamento"
"WhaFkn2rZzHjdCeMdNMRyA==","Caballito",1,1,36,33,117000,"Departamento"
"XVh4W4EZ0hB3WCxU05SUlA==","Caballito",2,1,60,51,162600,"Departamento"
"0P0TqfUz5zimus0IhMKIiA==","Chacarita",1,1,42,38,130000,"Departamento"
"kdRL9rNkyMdalTrS8FQDcQ==","Mataderos",3,1,70,65,120000,"Departamento"
"aQeXUZ+pMxYx69i4t1i8kQ==","Barrio Norte",3,3,130,125,447000,"Departamento"
"le8XtfqJ7tY+hQYI2bgWVA==","Barrio Norte",3,2,73,73,240000,"Departamento"
"AGDoV73SX8wthvRMu12f2Q==","Barrio Norte",3,1,55,55,173000,"Departamento"
"f63+k5+SXEYoOQse/TQzfA==","Barrio Norte",3,1,72,72,315000,"Departamento"
"N+6AcJwRtA6tkPzI/HUbtg==","San Nicolás",5,2,108,108,159000,"Departamento"
"Hl9Dq0ufmV6F3VTJaLvxcQ==","San Nicolás",2,1,55,55,150000,"Departamento"
"1iLEFwlRDZppFe3d9eQGRA==","San Nicolás",5,1,71,67,120000,"Departamento"
"4VVaUwHrJ7K7uuYUJHUKmg==","Villa Crespo",1,1,46,41,120000,"Departamento"
"/kDM/hbfowmsFONaHolZmQ==","Villa Crespo",4,1,112,102,260000,"Departamento"
"n/wdOUnt0Yrsn7CsC+Ozxw==","Puerto Madero",3,2,136,128,850000,"Departamento"
"aLhkzRBWXOexvKjEqjSNWA==","Puerto Madero",2,1,60,57,330000,"Departamento"
"FTWIs8AVpYx0wfHpK4bAgg==","Villa Urquiza",3,2,80,78,315000,"Departamento"
"QslVozDcLl8NIM5oZk+B2A==","Parque Patricios",1,1,37,32,89000,"Departamento"
"QkPAkELUXPYmNxTHwdq7jA==","Villa del Parque",1,1,44,39,108000,"Departamento"
"tHokwOEh3y8H4RsDuCTCJw==","Belgrano",1,1,36,36,138000,"Departamento"
"JqxTXcqr4+B5p1X3VjPa7g==","Villa Luro",1,1,44,38,125000,"Departamento"
"MpaIkV8IrNqz5gKRSJRfzQ==","Almagro",2,1,40,40,87000,"Departamento"
"knBeIRAkCWr78T2JWB268g==","Belgrano",2,1,53,48,145000,"Departamento"
"UeGqK7wfbj541fOsg5lTWQ==","Saavedra",2,1,47,35,104000,"Departamento"
"VVCtVBwuU3lyKwQFfYDVtQ==","Caballito",2,1,44,39,95000,"Departamento"
"Kg4jaWaDe9w2nVbQ5fhJNA==","Colegiales",2,2,55,45,144000,"Departamento"
"kUx/nt3V34AjWG1Y8gtE7g==","Villa Crespo",2,1,36,36,108000,"PH"
"4cLxDi4hyDzCqX6jqVqtxg==","Palermo",2,1,38,38,130000,"Departamento"
"BNif5btWIfmE7/2P/laGOg==","Barrio Norte",2,1,38,38,130000,"Departamento"
"u7awDUswJ3J+YU+XhKZJHw==","Barrio Norte",2,1,31,31,89000,"Departamento"
"JZA/bmvqgIqL8y25Ne8Olw==","Almagro",2,1,35,35,90000,"Departamento"
"4Y3ZyJeGn3Hjlg/bBFsAGw==","Recoleta",2,1,38,38,130000,"Departamento"
"fWd5iFjfmLAeiPF4KzFD7w==","Villa Crespo",2,1,47,44,140000,"Departamento"
"hAsMFAbhx6XkE0ST6jJp4A==","Colegiales",2,1,45,45,185000,"Departamento"
"/Z4J6nKDIfGMqK5rJNN0QA==","Almagro",2,1,40,37,105000,"Departamento"
"wber7SxMNMKNnoS0vqut7w==","Palermo",2,1,42,42,130000,"Departamento"
"XjSVOGfvvTr3kqzoIHeoPg==","Palermo",2,1,40,40,160000,"Departamento"
"SXXJwwR30/McvrL2b+SOhA==","Belgrano",2,1,40,40,160000,"Departamento"
"0WOuVgBMIF1AjULw2x8sJg==","Paternal",2,1,42,42,1e+05,"Departamento"
"GsAbiMGe8dihG4jhgGxlUg==","Las Cañitas",2,1,40,40,160000,"Departamento"
"ePRw/f/d+5NAlQYbjkb3LA==","Villa Crespo",2,1,36,36,87000,"Departamento"
"r0cDoyYbxEjNJjHVS30EfA==","Villa Crespo",2,1,50,44,158000,"Departamento"
"GpQ8nt6xKBIbvdw4kl1Vdw==","Villa Crespo",2,1,54,44,158000,"Departamento"
"E8K9Fec+Nh5tjkPEXVmgBg==","Villa Crespo",2,1,63,60,125000,"Departamento"
"A7ZMt4AYSc7ahqWgZVsVgw==","Almagro",2,1,41,38,89000,"Departamento"
"HjyEvT9tRSrwh2zzZE4pnw==","Caballito",2,1,41,41,134000,"Departamento"
"YWeDsJ3UAt1uzIo1wxvguA==","Recoleta",2,1,37,35,120000,"Departamento"
"5WD2NnNkPhvPvDy6BOaKzw==","Boedo",2,1,49,49,105350,"Departamento"
"1A72jytps2GGi8ijzqSzPw==","Flores",2,1,51,51,101490,"Departamento"
"a9Clhui58VrN+Nf5nT2J7w==","San Telmo",1,1,37,34,88800,"Departamento"
"72q6m4BhXu4QfDmjXeoaPw==","San Cristobal",2,1,39,37,105000,"Departamento"
"dXAslzU4pZZhwvkf7HkziA==","Nuñez",2,1,58,58,158000,"Departamento"
"AqYceIEYbO+cHJ6RP2tUJw==","Nuñez",1,1,33,33,90000,"Departamento"
"r/nDpwq89RtAWM0e7AYT1w==","Palermo",2,1,45,42,169000,"Departamento"
"1KGTA6Lu4Kx1awlhV0tE5g==","Barracas",2,1,37,35,1e+05,"Departamento"
"tdyaUIbqbqLEk4hbacgFrw==","Belgrano",1,1,33,29,120000,"Departamento"
"Adv4JtN5oUyFp+g+dgmxbg==","Belgrano",2,1,53,44,180000,"Departamento"
"7gBKnlHJl919XanhPURxrg==","Recoleta",1,1,59,53,185000,"Departamento"
"emf4NVUKFPiCiQpmphBh4g==","Recoleta",1,1,51,46,205995,"Departamento"
"mF6PiP+ICClDOWoH+DkEvw==","Recoleta",1,1,59,53,185000,"Departamento"
"Uw4INg3aaMrZzC8fL+Uung==","Recoleta",1,1,51,46,228188,"Departamento"
"OeeKWnBno/5/DnU5xgR57Q==","Recoleta",1,1,61,52,210105,"Departamento"
"cuooOaHEpfa1D6JgnLasIA==","Recoleta",1,1,58,52,203973,"Departamento"
"Rih2MpJCpKgyIkPkQJ66zQ==","Recoleta",1,1,52,46,205995,"Departamento"
